total_claims,total_reimbursed,avg_reimbursed,avg_duration_gap,pct_claimed_gt_admitted,avg_cost_per_day,age_avg,pct_chronic,PotentialFraud
28.0,11610,414.64285714285717,17.0,1,1055.4545454545455,33.225,0.14285714285714285,No
52.0,62740,1206.5384615384614,4.0,1,1307.0833333333333,33.792307692307695,0.07692307692307693,No
80.0,38280,478.5,57.0,1,1664.3478260869565,54.214999999999996,0.125,No
31.0,12140,391.61290322580646,31.0,1,,120.96451612903226,0.45161290322580644,No
140.0,29250,208.92857142857142,140.0,1,,63.496428571428574,0.1,No
51.0,69780,1368.235294117647,3.0,1,1453.75,24.41764705882353,0.11764705882352941,No
1.0,1200,1200.0,0.0,0,,289.6,2.0,No
28.0,13750,491.07142857142856,28.0,1,,149.6142857142857,0.2857142857142857,No
20.0,6440,322.0,20.0,1,,83.44,0.2,No
1.0,5360,5360.0,1.0,1,,2802.4,7.0,No
127.0,68540,539.6850393700787,97.0,1,2284.6666666666665,53.94409448818897,0.3937007874015748,No
297.0,195980,659.8653198653199,165.0,1,1484.6969696969697,29.596969696969694,0.09764309764309764,No
55.0,17850,324.54545454545456,55.0,1,,99.73454545454545,0.41818181818181815,No
1.0,350,350.0,0.0,0,,308.6,0.0,No
120.0,94550,787.9166666666666,41.0,1,1196.8354430379748,37.002500000000005,0.175,No
92.0,80830,878.5869565217391,16.0,1,1063.5526315789473,11.29782608695652,0.043478260869565216,No
74.0,144000,1945.945945945946,0.0,0,1945.945945945946,13.913513513513513,0.0945945945945946,No
90.0,11750,130.55555555555554,90.0,1,,62.58555555555555,0.12222222222222222,No
65.0,160000,2461.5384615384614,0.0,0,2461.5384615384614,12.476923076923077,0.06153846153846154,Yes
610.0,488660,801.0819672131148,473.0,1,3566.8613138686133,40.06819672131147,0.13442622950819672,Yes
78.0,12900,165.3846153846154,78.0,1,,58.94358974358975,0.0641025641025641,No
30.0,44280,1476.0,22.0,1,5535.0,69.51666666666667,0.3,No
1.0,1280,1280.0,0.0,0,,135.2,0.0,No
3.0,1970,656.6666666666666,3.0,1,,172.79999999999998,0.3333333333333333,No
11.0,15760,1432.7272727272727,11.0,1,,379.8363636363636,1.1818181818181819,No
136.0,17170,126.25,136.0,1,,23.533823529411762,0.09558823529411764,No
158.0,97780,618.8607594936709,134.0,1,4074.1666666666665,30.754430379746836,0.08227848101265822,No
31.0,2870,92.58064516129032,31.0,1,,48.74516129032258,0.22580645161290322,No
595.0,816350,1372.0168067226891,140.0,1,1794.1758241758241,21.206386554621847,0.06554621848739496,Yes
40.0,28120,703.0,34.0,1,4686.666666666667,51.525,0.125,No
52.0,18430,354.4230769230769,49.0,1,6143.333333333333,67.31153846153846,0.1346153846153846,No
136.0,266640,1960.5882352941176,36.0,1,2666.4,26.547794117647058,0.07352941176470588,No
1.0,770,770.0,1.0,1,,334.1,1.0,No
37.0,13030,352.1621621621622,37.0,1,,123.72702702702702,0.2972972972972973,No
264.0,453200,1716.6666666666667,19.0,1,1849.795918367347,16.670075757575756,0.06060606060606061,Yes
21.0,2730,130.0,21.0,1,,71.74761904761905,0.047619047619047616,No
100.0,201200,2012.0,0.0,0,2012.0,14.717,0.06,No
40.0,1560,39.0,40.0,1,,18.225,0.025,No
120.0,9290,77.41666666666667,120.0,1,,25.40583333333333,0.09166666666666666,No
182.0,82160,451.42857142857144,165.0,1,4832.941176470588,30.913736263736265,0.06043956043956044,No
202.0,277010,1371.3366336633662,133.0,1,4014.6376811594205,42.22623762376238,0.11386138613861387,No
87.0,82310,946.0919540229885,56.0,1,2655.1612903225805,40.36436781609195,0.08045977011494253,No
83.0,28240,340.2409638554217,83.0,1,,62.736144578313244,0.2891566265060241,No
56.0,9420,168.21428571428572,56.0,1,,27.332142857142856,0.14285714285714285,No
34.0,3550,104.41176470588235,31.0,1,1183.3333333333333,19.676470588235293,0.058823529411764705,No
112.0,17600,157.14285714285714,112.0,1,,51.106249999999996,0.05357142857142857,No
21.0,10970,522.3809523809524,21.0,1,,172.23809523809524,0.6190476190476191,No
216.0,294510,1363.4722222222222,28.0,1,1566.5425531914893,13.31388888888889,0.046296296296296294,No
216.0,242320,1121.851851851852,91.0,1,1938.56,21.25185185185185,0.05555555555555555,Yes
50.0,28590,571.8,42.0,1,3573.75,37.31,0.1,No
72.0,15370,213.47222222222223,72.0,1,,53.08472222222222,0.19444444444444445,No
5.0,4030,806.0,5.0,1,,370.96,1.8,No
20.0,6950,347.5,20.0,1,,108.97,0.15,No
130.0,177000,1361.5384615384614,0.0,0,1361.5384615384614,10.819999999999999,0.07692307692307693,Yes
1.0,920,920.0,0.0,0,,462.7,1.0,No
136.0,117290,862.4264705882352,58.0,1,1503.7179487179487,37.338235294117645,0.08823529411764706,No
41.0,22520,549.2682926829268,41.0,1,,122.23414634146343,0.3170731707317073,No
66.0,4950,75.0,66.0,1,,18.568181818181817,0.015151515151515152,No
4.0,8820,2205.0,4.0,1,,735.5,1.5,No
214.0,20910,97.71028037383178,214.0,1,,38.217757009345796,0.09345794392523364,No
48.0,16630,346.4583333333333,48.0,1,,100.98124999999999,0.1875,No
52.0,22930,440.96153846153845,52.0,1,,63.00769230769231,0.07692307692307693,No
22.0,5060,230.0,22.0,1,,96.8,0.2727272727272727,No
46.0,5840,126.95652173913044,46.0,1,,33.44347826086957,0.08695652173913043,No
157.0,35330,225.03184713375796,157.0,1,,32.119745222929936,0.06369426751592357,No
1.0,830,830.0,0.0,0,,300.8,1.0,No
87.0,105640,1214.2528735632184,60.0,1,3912.5925925925926,23.952873563218393,0.04597701149425287,No
123.0,156300,1270.7317073170732,21.0,1,1532.3529411764705,24.263414634146343,0.12195121951219512,Yes
20.0,10410,520.5,20.0,1,,126.06500000000001,0.4,No
20.0,3160,158.0,20.0,1,,41.730000000000004,0.0,No
109.0,161880,1485.1376146788991,23.0,1,1882.3255813953488,20.4,0.045871559633027525,No
20.0,810,40.5,20.0,1,,35.714999999999996,0.3,No
86.0,23150,269.1860465116279,86.0,1,,23.89883720930233,0.11627906976744186,No
4.0,1300,325.0,4.0,1,,77.1,0.0,No
1.0,8840,8840.0,0.0,0,,1856.6,2.0,No
56.0,18510,330.5357142857143,52.0,1,4627.5,41.175000000000004,0.14285714285714285,No
113.0,26850,237.61061946902655,97.0,1,1678.125,17.489380530973452,0.07079646017699115,No
260.0,40460,155.6153846153846,260.0,1,,52.04692307692308,0.16923076923076924,No
229.0,123130,537.6855895196506,179.0,1,2462.6,42.60524017467249,0.1222707423580786,No
207.0,39820,192.3671497584541,207.0,1,,52.52946859903382,0.10628019323671498,No
348.0,37570,107.95977011494253,348.0,1,,34.98620689655173,0.07471264367816093,No
93.0,93130,1001.3978494623656,40.0,1,1757.1698113207547,37.29784946236559,0.06451612903225806,No
159.0,98690,620.6918238993711,130.0,1,3403.103448275862,62.76163522012579,0.14465408805031446,Yes
91.0,13830,151.97802197802199,91.0,1,,32.090109890109886,0.10989010989010989,No
548.0,816730,1490.3832116788321,26.0,1,1564.6168582375478,13.01478102189781,0.040145985401459854,No
134.0,15130,112.91044776119404,134.0,1,,30.14029850746269,0.06716417910447761,No
65.0,63880,982.7692307692307,20.0,1,1419.5555555555557,24.216923076923077,0.046153846153846156,No
54.0,10840,200.74074074074073,54.0,1,,87.39814814814815,0.09259259259259259,No
30.0,10020,334.0,30.0,1,,67.40666666666667,0.16666666666666666,No
301.0,345150,1146.6777408637874,59.0,1,1426.2396694214876,19.81129568106312,0.059800664451827246,No
134.0,114710,856.044776119403,58.0,1,1509.342105263158,24.2955223880597,0.05223880597014925,No
59.0,35160,595.9322033898305,41.0,1,1953.3333333333333,24.916949152542372,0.1016949152542373,No
31.0,17990,580.3225806451613,26.0,1,3598.0,66.65806451612903,0.1935483870967742,No
31.0,5750,185.48387096774192,31.0,1,,78.08064516129032,0.22580645161290322,No
90.0,214000,2377.777777777778,0.0,0,2377.777777777778,20.894444444444446,0.05555555555555555,No
159.0,39930,251.1320754716981,146.0,1,3071.5384615384614,24.049685534591195,0.08176100628930817,No
326.0,420150,1288.803680981595,61.0,1,1585.4716981132076,14.263496932515336,0.06134969325153374,No
755.0,127360,168.6887417218543,755.0,1,,41.267549668874175,0.1337748344370861,No
103.0,30080,292.0388349514563,79.0,1,1253.3333333333333,27.347572815533983,0.08737864077669903,No
71.0,9500,133.80281690140845,71.0,1,,37.4774647887324,0.056338028169014086,No
10.0,4860,486.0,10.0,1,,237.9,0.9,No
71.0,8280,116.61971830985915,71.0,1,,32.25352112676056,0.056338028169014086,No
94.0,15750,167.5531914893617,94.0,1,,43.69255319148937,0.05319148936170213,No
142.0,14500,102.11267605633803,142.0,1,,24.409859154929578,0.056338028169014086,No
240.0,248520,1035.5,107.0,1,1868.5714285714287,19.01125,0.04583333333333333,No
85.0,16480,193.88235294117646,85.0,1,,57.9635294117647,0.27058823529411763,No
67.0,6310,94.17910447761194,67.0,1,,36.63731343283582,0.1044776119402985,No
145.0,161630,1114.6896551724137,66.0,1,2045.9493670886077,64.67103448275861,0.05517241379310345,Yes
29.0,8640,297.9310344827586,29.0,1,,37.13103448275862,0.06896551724137931,No
110.0,14890,135.36363636363637,110.0,1,,32.91818181818182,0.10909090909090909,No
184.0,221050,1201.358695652174,53.0,1,1687.4045801526718,16.859239130434784,0.06521739130434782,Yes
93.0,113590,1221.3978494623657,20.0,1,1556.027397260274,24.27204301075269,0.053763440860215055,No
1.0,3890,3890.0,0.0,0,,1406.0,1.0,No
1.0,1710,1710.0,0.0,0,,1524.8,4.0,No
87.0,204360,2348.9655172413795,1.0,1,2376.279069767442,34.0919540229885,0.09195402298850575,No
198.0,91920,464.24242424242425,177.0,1,4377.142857142857,52.176767676767675,0.15151515151515152,No
34.0,35790,1052.6470588235295,21.0,1,2753.076923076923,64.12058823529412,0.17647058823529413,No
35.0,37730,1078.0,1.0,1,1109.7058823529412,52.06285714285715,0.17142857142857143,No
380.0,95400,251.05263157894737,369.0,1,8672.727272727272,43.9821052631579,0.14210526315789473,No
53.0,44940,847.9245283018868,20.0,1,1361.8181818181818,17.545283018867924,0.07547169811320754,No
88.0,16330,185.5681818181818,88.0,1,,55.117045454545455,0.09090909090909091,No
50.0,10400,208.0,50.0,1,,28.926,0.04,No
222.0,341390,1537.7927927927929,18.0,1,1673.4803921568628,12.505855855855856,0.04504504504504504,No
139.0,160210,1152.589928057554,53.0,1,1862.906976744186,18.357553956834533,0.06474820143884892,No
783.0,249890,319.1443167305236,702.0,1,3085.061728395062,44.08314176245211,0.10344827586206896,Yes
580.0,999910,1723.9827586206898,41.0,1,1855.1205936920223,16.188103448275864,0.041379310344827586,Yes
57.0,10100,177.19298245614036,57.0,1,,32.5,0.08771929824561403,No
106.0,20130,189.9056603773585,106.0,1,,39.59528301886793,0.11320754716981132,No
40.0,4480,112.0,40.0,1,,24.88,0.075,No
226.0,248540,1099.7345132743362,22.0,1,1218.3333333333333,17.39424778761062,0.05752212389380531,Yes
54.0,33110,613.1481481481482,49.0,1,6622.0,23.94074074074074,0.07407407407407407,No
50.0,70770,1415.4,28.0,1,3216.818181818182,21.57,0.14,No
298.0,395000,1325.503355704698,0.0,0,1325.503355704698,10.377181208053692,0.026845637583892617,Yes
142.0,20640,145.35211267605635,142.0,1,,28.201408450704225,0.04225352112676056,No
31.0,2550,82.25806451612904,31.0,1,,49.167741935483875,0.0967741935483871,No
230.0,284000,1234.7826086956522,0.0,0,1234.7826086956522,10.374782608695652,0.030434782608695653,No
98.0,108260,1104.6938775510205,46.0,1,2081.923076923077,27.279591836734696,0.05102040816326531,No
68.0,10940,160.88235294117646,68.0,1,,51.733823529411765,0.14705882352941177,No
13.0,3150,242.30769230769232,13.0,1,,87.96923076923076,0.15384615384615385,No
69.0,161420,2339.4202898550725,7.0,1,2603.548387096774,29.871014492753623,0.10144927536231885,No
69.0,33710,488.5507246376812,53.0,1,2106.875,72.28695652173913,0.15942028985507245,No
22.0,3650,165.9090909090909,22.0,1,,79.27272727272727,0.22727272727272727,No
151.0,20380,134.96688741721854,151.0,1,,41.62317880794701,0.10596026490066225,No
6.0,12870,2145.0,0.0,0,2145.0,178.76666666666665,0.3333333333333333,No
43.0,4830,112.32558139534883,43.0,1,,42.82325581395349,0.023255813953488372,No
58.0,9030,155.68965517241378,58.0,1,,27.932758620689654,0.034482758620689655,No
20.0,1670,83.5,20.0,1,,42.745,0.25,No
40.0,20450,511.25,19.0,1,973.8095238095239,36.92,0.125,No
53.0,40990,773.3962264150944,21.0,1,1280.9375,30.079245283018867,0.07547169811320754,No
83.0,19840,239.03614457831324,83.0,1,,64.16746987951807,0.14457831325301204,No
30.0,11510,383.6666666666667,30.0,1,,94.43,0.5,No
2.0,10200,5100.0,2.0,1,,1118.4,2.0,No
220.0,38820,176.45454545454547,220.0,1,,36.85636363636363,0.10909090909090909,No
13.0,3690,283.84615384615387,13.0,1,,137.33076923076922,0.3076923076923077,No
43.0,22690,527.6744186046511,39.0,1,5672.5,48.67209302325582,0.18604651162790697,No
45.0,4610,102.44444444444444,45.0,1,,33.30222222222222,0.044444444444444446,No
258.0,197830,766.7829457364342,184.0,1,2673.3783783783783,32.01860465116279,0.08527131782945736,No
224.0,92430,412.63392857142856,163.0,1,1515.2459016393443,20.65267857142857,0.07142857142857142,No
4.0,24310,6077.5,4.0,1,,1044.75,5.5,No
97.0,27220,280.6185567010309,97.0,1,,77.9,0.24742268041237114,No
75.0,7440,99.2,75.0,1,,26.954666666666665,0.08,No
13.0,7380,567.6923076923077,13.0,1,,250.0230769230769,0.6153846153846154,No
80.0,9900,123.75,80.0,1,,37.6075,0.0375,No
141.0,19690,139.645390070922,141.0,1,,29.31205673758865,0.0851063829787234,No
79.0,15920,201.51898734177215,79.0,1,,57.60886075949367,0.12658227848101267,No
20.0,4940,247.0,20.0,1,,23.785000000000004,0.15,No
82.0,8240,100.48780487804878,82.0,1,,37.55,0.024390243902439025,No
11.0,9210,837.2727272727273,11.0,1,,138.92727272727274,0.2727272727272727,No
83.0,28000,337.34939759036143,81.0,1,14000.0,35.80843373493976,0.060240963855421686,No
115.0,205000,1782.608695652174,0.0,0,1782.608695652174,13.432173913043478,0.06086956521739131,No
139.0,196400,1412.9496402877699,0.0,0,1412.9496402877699,7.936690647482015,0.02877697841726619,No
34.0,5970,175.58823529411765,34.0,1,,47.91470588235294,0.23529411764705882,No
35.0,41000,1171.4285714285713,0.0,0,1171.4285714285713,10.4,0.02857142857142857,No
120.0,41460,345.5,106.0,1,2961.4285714285716,33.34583333333333,0.08333333333333333,No
697.0,1069050,1533.7876614060258,86.0,1,1749.6726677577742,22.04045911047346,0.06599713055954089,Yes
54.0,66940,1239.6296296296296,17.0,1,1809.1891891891892,77.21851851851852,0.16666666666666666,No
20.0,5340,267.0,20.0,1,,61.4,0.1,No
34.0,10230,300.88235294117646,34.0,1,,64.9470588235294,0.17647058823529413,No
1.0,3480,3480.0,0.0,0,,1010.8,2.0,No
203.0,61520,303.0541871921182,193.0,1,6152.0,45.888177339901475,0.06896551724137931,No
156.0,144640,927.1794871794872,59.0,1,1491.1340206185566,23.06025641025641,0.057692307692307696,Yes
36.0,2490,69.16666666666667,36.0,1,,28.441666666666666,0.05555555555555555,No
103.0,14650,142.23300970873785,103.0,1,,36.19126213592233,0.10679611650485436,No
43.0,3000,69.76744186046511,43.0,1,,40.53720930232558,0.11627906976744186,No
127.0,41920,330.0787401574803,127.0,1,,82.47165354330708,0.11023622047244094,No
37.0,11860,320.5405405405405,37.0,1,,80.5945945945946,0.1891891891891892,No
68.0,41860,615.5882352941177,11.0,1,734.3859649122807,21.319117647058825,0.14705882352941177,Yes
11.0,3740,340.0,11.0,1,,134.13636363636363,0.36363636363636365,No
250.0,178380,713.52,114.0,1,1311.6176470588234,18.878400000000003,0.036,No
35.0,9310,266.0,35.0,1,,32.99142857142857,0.08571428571428572,No
203.0,43610,214.82758620689654,203.0,1,,43.026108374384236,0.12315270935960591,No
97.0,44310,456.8041237113402,97.0,1,,110.04948453608246,0.24742268041237114,No
325.0,437520,1346.2153846153847,63.0,1,1669.9236641221373,40.436,0.13538461538461538,No
1.0,500,500.0,0.0,0,,123.2,0.0,No
105.0,51240,488.0,94.0,1,4658.181818181818,76.31904761904762,0.19047619047619047,Yes
3.0,480,160.0,3.0,1,,97.5,0.0,No
174.0,47070,270.51724137931035,174.0,1,,60.94655172413793,0.1839080459770115,No
1.0,4210,4210.0,0.0,0,,643.1,3.0,No
26.0,11670,448.84615384615387,26.0,1,,81.38846153846154,0.07692307692307693,No
36.0,9780,271.6666666666667,36.0,1,,70.74444444444445,0.2222222222222222,No
163.0,31960,196.07361963190183,163.0,1,,46.836196319018406,0.1411042944785276,No
28.0,20180,720.7142857142857,28.0,1,,88.79642857142858,0.07142857142857142,No
60.0,4280,71.33333333333333,60.0,1,,26.03666666666667,0.05,No
111.0,14110,127.11711711711712,111.0,1,,33.380180180180176,0.036036036036036036,No
4.0,12550,3137.5,4.0,1,,701.275,2.5,No
142.0,21600,152.11267605633802,142.0,1,,33.15633802816901,0.1056338028169014,No
47.0,35420,753.6170212765958,15.0,1,1106.875,31.261702127659575,0.10638297872340426,No
9.0,10840,1204.4444444444443,9.0,1,,448.0222222222222,0.6666666666666666,No
112.0,172000,1535.7142857142858,0.0,0,1535.7142857142858,9.875,0.026785714285714284,No
29.0,11750,405.17241379310343,29.0,1,,86.96206896551725,0.2413793103448276,No
76.0,25230,331.9736842105263,76.0,1,,81.08026315789475,0.27631578947368424,No
1.0,320,320.0,0.0,0,,376.7,1.0,No
21.0,1210,57.61904761904762,21.0,1,,14.504761904761907,0.047619047619047616,No
176.0,106380,604.4318181818181,129.0,1,2263.404255319149,31.298863636363635,0.06818181818181818,No
232.0,48470,208.92241379310346,227.0,1,9694.0,46.87413793103448,0.15517241379310345,No
82.0,22110,269.6341463414634,82.0,1,,72.15243902439025,0.1951219512195122,No
30.0,13190,439.6666666666667,30.0,1,,59.8,0.06666666666666667,No
9.0,2910,323.3333333333333,9.0,1,,131.55555555555554,0.2222222222222222,No
14.0,21190,1513.5714285714287,0.0,0,1513.5714285714287,43.81428571428571,0.14285714285714285,No
22.0,8350,379.54545454545456,22.0,1,,142.32272727272726,0.9090909090909091,Yes
38.0,5320,140.0,38.0,1,,74.65789473684211,0.2631578947368421,No
16.0,7360,460.0,16.0,1,,73.4875,0.125,No
1.0,2320,2320.0,1.0,1,,834.8,2.0,No
34.0,2540,74.70588235294117,34.0,1,,41.449999999999996,0.20588235294117646,No
87.0,15860,182.29885057471265,87.0,1,,40.03218390804598,0.10344827586206896,No
79.0,119670,1514.8101265822784,40.0,1,3068.4615384615386,20.741772151898733,0.08860759493670886,No
116.0,9460,81.55172413793103,116.0,1,,22.9948275862069,0.04310344827586207,No
54.0,5180,95.92592592592592,54.0,1,,23.255555555555556,0.09259259259259259,No
142.0,14860,104.64788732394366,142.0,1,,32.72112676056338,0.056338028169014086,No
1.0,180,180.0,0.0,0,,301.9,0.0,No
22.0,16240,738.1818181818181,22.0,1,,191.63636363636363,0.9545454545454546,No
120.0,25430,211.91666666666666,120.0,1,,50.86416666666666,0.14166666666666666,No
28.0,28760,1027.142857142857,20.0,1,3595.0,107.50714285714285,0.21428571428571427,No
20.0,450,22.5,20.0,1,,25.99,0.15,No
87.0,113650,1306.3218390804598,21.0,1,1721.969696969697,28.37471264367816,0.08045977011494253,No
53.0,21160,399.24528301886795,48.0,1,4232.0,82.11698113207547,0.2641509433962264,No
14.0,10480,748.5714285714286,14.0,1,,152.49285714285716,0.5714285714285714,No
304.0,53960,177.5,279.0,1,2158.4,29.83486842105263,0.08223684210526316,No
21.0,7040,335.23809523809524,21.0,1,,49.68095238095238,0.14285714285714285,No
72.0,30040,417.22222222222223,60.0,1,2503.3333333333335,56.915277777777774,0.1527777777777778,No
1.0,530,530.0,0.0,0,,461.6,2.0,No
58.0,17920,308.9655172413793,58.0,1,,83.8896551724138,0.1724137931034483,No
54.0,126550,2343.5185185185187,8.0,1,2751.086956521739,67.46111111111111,0.037037037037037035,No
204.0,203810,999.0686274509804,121.0,1,2455.5421686746986,22.269607843137255,0.03431372549019608,No
101.0,33700,333.66336633663366,63.0,1,886.8421052631579,28.806930693069308,0.1188118811881188,No
7.0,10230,1461.4285714285713,7.0,1,,418.5,0.42857142857142855,No
65.0,14630,225.07692307692307,65.0,1,,57.253846153846155,0.16923076923076924,No
1.0,2590,2590.0,1.0,1,,950.1999999999999,2.0,No
58.0,53760,926.8965517241379,36.0,1,2443.6363636363635,22.120689655172413,0.08620689655172414,No
1.0,1160,1160.0,0.0,0,,598.9,2.0,No
257.0,58850,228.98832684824902,257.0,1,,54.4136186770428,0.14396887159533073,No
26.0,9000,346.15384615384613,26.0,1,,116.69999999999999,0.38461538461538464,No
1.0,3130,3130.0,0.0,0,,788.2,3.0,No
86.0,16180,188.13953488372093,86.0,1,,67.0813953488372,0.2558139534883721,No
107.0,79420,742.2429906542056,78.0,1,2738.6206896551726,21.074766355140188,0.056074766355140186,No
80.0,10690,133.625,80.0,1,,43.675,0.1125,No
1.0,1800,1800.0,0.0,0,,658.7,1.0,No
66.0,98310,1489.5454545454545,20.0,1,2137.1739130434785,73.85303030303031,0.25757575757575757,No
92.0,12500,135.8695652173913,92.0,1,,31.61413043478261,0.10869565217391304,No
62.0,26090,420.80645161290323,62.0,1,,95.46451612903226,0.27419354838709675,No
8.0,3710,463.75,8.0,1,,150.7625,0.375,No
12.0,14510,1209.1666666666667,12.0,1,,308.64166666666665,0.4166666666666667,No
80.0,12680,158.5,80.0,1,,45.28625,0.125,No
126.0,16920,134.28571428571428,126.0,1,,32.50873015873016,0.1111111111111111,No
375.0,85700,228.53333333333333,375.0,1,,59.73386666666667,0.14933333333333335,No
21.0,5750,273.8095238095238,21.0,1,,86.58571428571429,0.2857142857142857,No
202.0,191800,949.5049504950495,47.0,1,1237.4193548387098,19.38118811881188,0.054455445544554455,No
157.0,13300,84.71337579617834,157.0,1,,14.597452229299364,0.07006369426751592,No
158.0,23140,146.45569620253164,158.0,1,,46.94050632911392,0.13924050632911392,No
32.0,16900,528.125,32.0,1,,64.2125,0.125,No
1.0,2350,2350.0,0.0,0,,587.7,2.0,No
90.0,137000,1522.2222222222222,0.0,0,1522.2222222222222,11.69888888888889,0.06666666666666667,Yes
26.0,83380,3206.923076923077,2.0,1,3474.1666666666665,142.3846153846154,0.5769230769230769,No
68.0,78140,1149.1176470588234,20.0,1,1627.9166666666667,39.786764705882355,0.08823529411764706,No
120.0,31040,258.6666666666667,116.0,1,7760.0,54.4325,0.10833333333333334,No
65.0,20250,311.53846153846155,65.0,1,,79.49692307692308,0.2153846153846154,No
105.0,25300,240.95238095238096,105.0,1,,71.52380952380952,0.2571428571428571,No
257.0,58320,226.9260700389105,257.0,1,,64.60700389105058,0.1556420233463035,No
41.0,4210,102.6829268292683,41.0,1,,38.170731707317074,0.0975609756097561,No
25.0,7140,285.6,25.0,1,,65.528,0.16,No
53.0,81530,1538.301886792453,20.0,1,2470.6060606060605,29.08679245283019,0.09433962264150944,No
68.0,20860,306.7647058823529,68.0,1,,78.80294117647058,0.11764705882352941,No
87.0,17370,199.6551724137931,87.0,1,,61.267816091954025,0.10344827586206896,No
201.0,27180,135.22388059701493,201.0,1,,28.344776119402987,0.05472636815920398,No
139.0,171080,1230.7913669064749,47.0,1,1859.5652173913043,17.702877697841725,0.04316546762589928,No
139.0,32580,234.3884892086331,139.0,1,,77.5453237410072,0.19424460431654678,No
95.0,14560,153.26315789473685,95.0,1,,48.758947368421055,0.12631578947368421,No
1.0,60,60.0,0.0,0,,72.7,0.0,No
32.0,2610,81.5625,32.0,1,,38.0875,0.03125,No
24.0,8360,348.3333333333333,24.0,1,,77.37083333333334,0.20833333333333334,No
125.0,45260,362.08,102.0,1,1967.8260869565217,37.3976,0.136,No
85.0,27450,322.94117647058823,75.0,1,2745.0,39.97764705882353,0.10588235294117647,No
404.0,535930,1326.5594059405942,129.0,1,1948.8363636363636,20.930445544554455,0.054455445544554455,No
20.0,2780,139.0,20.0,1,,29.464999999999996,0.05,No
151.0,18790,124.43708609271523,151.0,1,,29.579470198675498,0.0728476821192053,No
71.0,113850,1603.5211267605634,40.0,1,3672.5806451612902,64.9281690140845,0.09859154929577464,No
33.0,70000,2121.212121212121,0.0,0,2121.212121212121,18.145454545454545,0.06060606060606061,No
91.0,27840,305.9340659340659,91.0,1,,92.61428571428571,0.12087912087912088,No
109.0,158110,1450.5504587155963,0.0,0,1450.5504587155963,17.405504587155963,0.08256880733944955,No
191.0,280530,1468.7434554973822,28.0,1,1721.0429447852762,21.252356020942408,0.06282722513089005,Yes
65.0,19400,298.46153846153845,65.0,1,,77.83076923076923,0.24615384615384617,No
173.0,53000,306.35838150289015,173.0,1,,54.9028901734104,0.17341040462427745,No
38.0,9730,256.05263157894734,38.0,1,,74.87894736842105,0.18421052631578946,No
29.0,5080,175.17241379310346,29.0,1,,66.61724137931034,0.2413793103448276,No
47.0,72510,1542.7659574468084,0.0,0,1542.7659574468084,11.985106382978723,0.06382978723404255,Yes
73.0,56330,771.6438356164383,61.0,1,4694.166666666667,30.604109589041094,0.1232876712328767,No
57.0,24790,434.9122807017544,57.0,1,,90.86491228070176,0.2807017543859649,No
134.0,16270,121.41791044776119,134.0,1,,14.882089552238806,0.06716417910447761,No
1.0,1390,1390.0,0.0,0,,478.6,1.0,No
188.0,78870,419.52127659574467,162.0,1,3033.4615384615386,41.47127659574468,0.06382978723404255,No
200.0,234640,1173.2,113.0,1,2697.0114942528735,32.2985,0.075,No
5.0,2180,436.0,5.0,1,,353.71999999999997,0.6,No
1.0,300,300.0,0.0,0,,240.7,0.0,No
113.0,161020,1424.9557522123894,43.0,1,2300.285714285714,28.032743362831855,0.13274336283185842,Yes
45.0,29200,648.8888888888889,30.0,1,1946.6666666666667,86.55555555555556,0.24444444444444444,No
59.0,11920,202.03389830508473,59.0,1,,68.48474576271187,0.0847457627118644,No
25.0,3230,129.2,25.0,1,,40.464,0.08,No
1.0,220,220.0,0.0,0,,330.0,0.0,No
176.0,85980,488.52272727272725,143.0,1,2605.4545454545455,50.76818181818182,0.1534090909090909,No
1.0,710,710.0,1.0,1,,569.3,0.0,No
63.0,114300,1814.2857142857142,2.0,1,1873.7704918032787,26.511111111111113,0.09523809523809523,No
44.0,7530,171.13636363636363,44.0,1,,43.13409090909091,0.09090909090909091,No
42.0,4880,116.19047619047619,42.0,1,,29.454761904761902,0.09523809523809523,No
44.0,5820,132.27272727272728,44.0,1,,40.429545454545455,0.13636363636363635,No
16.0,11200,700.0,16.0,1,,276.3125,0.6875,No
1.0,480,480.0,0.0,0,,201.8,0.0,No
94.0,312000,3319.148936170213,0.0,0,3319.148936170213,17.42872340425532,0.031914893617021274,No
12.0,5350,445.8333333333333,12.0,1,,167.67499999999998,0.25,No
3.0,700,233.33333333333334,3.0,1,,192.26666666666665,1.0,No
21.0,1950,92.85714285714286,21.0,1,,39.48095238095238,0.23809523809523808,No
115.0,24030,208.95652173913044,115.0,1,,46.030434782608694,0.11304347826086956,No
134.0,38140,284.6268656716418,134.0,1,,79.61268656716418,0.2537313432835821,No
104.0,13600,130.76923076923077,104.0,1,,22.657692307692308,0.028846153846153848,No
350.0,51420,146.9142857142857,350.0,1,,39.27,0.11428571428571428,No
28.0,13810,493.2142857142857,20.0,1,1726.25,29.114285714285717,0.07142857142857142,No
12.0,15000,1250.0,0.0,0,1250.0,18.641666666666666,0.0,No
6.0,11120,1853.3333333333333,6.0,1,,296.1333333333333,0.8333333333333334,No
27.0,57000,2111.1111111111113,0.0,0,2111.1111111111113,17.566666666666666,0.037037037037037035,No
65.0,12290,189.07692307692307,65.0,1,,37.35846153846154,0.12307692307692308,No
